pert_id,Target_UniProt,Target_Species,Assay_Type,Assay_Relation,Assay_Value,EvidenceLevel_Assigned,Database
BRD-K64052750,P00533,Homo sapiens,KD,=,570.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,76.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,23.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,Ki,=,0.4,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,1.1,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,1.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,0.94,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,980.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,40.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,54.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,25.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,20.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,1.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,0.52,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,Ki,=,5.5,III,IUPHAR
BRD-K64052750,P00533,Homo sapiens,KD,=,0.57,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,70.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,1.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,1.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,20.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,72.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,0.1,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,33.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,380.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,21.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,33.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,1000.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,0.1,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,0.94,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,20.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,53.5,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,0.52,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,5.4,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,35.3,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,1.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,33.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,140.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,20.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,14.4,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,35.3,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,0.54,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,33.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,3.1,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,KD,=,0.57,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,Kd,=,1.0,III,IUPHAR
BRD-K64052750,P00533,Homo sapiens,KD,=,0.98,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,33.0,III,BindingDB
BRD-K64052750,P00533,Homo sapiens,IC50,=,515.0,III,BindingDB
BRD-K64052750,P36894,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P36894,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9H2K8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,680.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,520.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,480.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,1100.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,230.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,360.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,460.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,2700.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,400.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,780.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,4700.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,=,2200.0,III,BindingDB
BRD-K64052750,P00519,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q09013,Homo sapiens,KD,=,69.0,III,BindingDB
BRD-K64052750,Q09013,Homo sapiens,KD,=,6900.0,III,BindingDB
BRD-K64052750,Q09013,Homo sapiens,KD,=,6900000.0,III,BindingDB
BRD-K64052750,P16234,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P16234,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15208,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8TBX8,Homo sapiens,KD,=,7500.0,III,BindingDB
BRD-K64052750,Q13882,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13882,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P09619,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P09619,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P32298,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P61075,Plasmodium falciparum (isolate 3D7),KD,>,10000.0,III,BindingDB
BRD-K64052750,P43403,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P43403,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q86UX6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q86UX6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y2K2,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O43283,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9NYY3,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P30291,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P30291,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P46734,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P46734,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9HBH9,Homo sapiens,KD,=,360.0,III,BindingDB
BRD-K64052750,Q9HBH9,Homo sapiens,KD,=,1200.0,III,BindingDB
BRD-K64052750,Q9HBH9,Homo sapiens,KD,=,1200.0,III,BindingDB
BRD-K64052750,Q9HBH9,Homo sapiens,KD,=,1200000.0,III,BindingDB
BRD-K64052750,O75914,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O75914,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9P2K8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9P2K8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q99683,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q99683,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q52WX2,Homo sapiens,KD,=,560.0,III,BindingDB
BRD-K64052750,O75676,Homo sapiens,KD,=,1200.0,III,BindingDB
BRD-K64052750,O75676,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,O75676,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O75676,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P0C264,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P28482,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P28482,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q32MK0,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15349,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,Q15349,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P19525,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P19525,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P51817,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P51817,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P04049,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P04049,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8TDC3,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8TDC3,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q96SB4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q96SB4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P78356,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P78356,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13164,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13164,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P51957,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13131,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13131,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y4K4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y4K4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P0C1S8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16816,Homo sapiens,KD,=,3700.0,III,BindingDB
BRD-K64052750,Q16816,Homo sapiens,KD,=,3700.0,III,BindingDB
BRD-K64052750,Q16816,Homo sapiens,KD,=,3700000.0,III,BindingDB
BRD-K64052750,Q9Y5S2,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y5S2,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q99755,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q99755,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P21860,Homo sapiens,KD,=,790.0,III,BindingDB
BRD-K64052750,Q59H18,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q59H18,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O14936,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P48736,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P27448,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P27448,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13523,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q96BR1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P21802,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P21802,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q00526,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q00526,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P42345,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O60331,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15418,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15418,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15418,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,Q15418,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q14012,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q14012,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P31749,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P31749,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13470,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13470,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q02779,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q02779,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P42679,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16620,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16620,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9NRM7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9NRM7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49760,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49760,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P08069,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P08069,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P51955,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P51955,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y463,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y463,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P08922,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P08922,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8IYT8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P15056,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P15056,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P15056,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P15056,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8IY84,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8NG66,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P06239,Homo sapiens,KD,=,1100.0,III,BindingDB
BRD-K64052750,P06239,Homo sapiens,KD,=,630000.0,III,BindingDB
BRD-K64052750,P06239,Homo sapiens,KD,=,630.0,III,BindingDB
BRD-K64052750,P06239,Homo sapiens,KD,=,630.0,III,BindingDB
BRD-K64052750,P24723,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P24723,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,Q15139,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15139,Homo sapiens,KD,=,3500.0,III,BindingDB
BRD-K64052750,Q9P286,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9P286,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P80192,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P80192,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P04629,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P04629,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P30530,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P30530,Homo sapiens,KD,=,1800.0,III,BindingDB
BRD-K64052750,P45985,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P45985,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y6R4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y6R4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P54760,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P54760,Homo sapiens,KD,=,2500.0,III,BindingDB
BRD-K64052750,Q13627,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q96PY6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q96PY6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O15530,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O15530,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O96013,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O96013,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O14920,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P20794,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P53350,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P53350,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9UQB9,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9UQB9,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P31751,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P31751,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9H093,Homo sapiens,KD,=,4600.0,III,BindingDB
BRD-K64052750,Q9H093,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P68400,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P68400,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9BX84,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16512,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16512,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q00537,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q00537,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q6DT37,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q6DT37,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P22607,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P22607,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,P22607,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P22607,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P53355,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P53355,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49336,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49336,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16584,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16584,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P54753,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P54753,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O94806,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O94806,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q7KZI7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q7KZI7,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P08631,Homo sapiens,KD,=,4400.0,III,BindingDB
BRD-K64052750,P08631,Homo sapiens,KD,=,4400.0,III,BindingDB
BRD-K64052750,P08631,Homo sapiens,KD,=,4400000.0,III,BindingDB
BRD-K64052750,P21709,Homo sapiens,KD,=,4000000.0,III,BindingDB
BRD-K64052750,P21709,Homo sapiens,KD,=,4000.0,III,BindingDB
BRD-K64052750,P21709,Homo sapiens,KD,=,4000.0,III,BindingDB
BRD-K64052750,Q96Q40,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P36507,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P36507,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P21127,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P21127,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8TD19,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8TD19,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O14730,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O14730,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15835,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9BZL6,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9BZL6,Homo sapiens,KD,>,1.0,III,BindingDB
BRD-K64052750,Q9UKE5,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9UKE5,Homo sapiens,KD,=,6900.0,III,BindingDB
BRD-K64052750,Q9UIK4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9UIK4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O14733,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8N752,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8N752,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8IW41,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8IW41,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13177,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13177,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P17612,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P17612,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O00506,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,O00506,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49841,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49841,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15569,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q15569,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P37173,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P37173,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9UNQ0,Homo sapiens,IC50,=,1260.0,III,BindingDB
BRD-K64052750,Q9UNQ0,Homo sapiens,IC50,=,1100.0,III,BindingDB
BRD-K64052750,Q9UNQ0,Homo sapiens,IC50,=,400.0,III,BindingDB
BRD-K64052750,Q9UNQ0,Homo sapiens,IC50,=,3190.0,III,BindingDB
BRD-K64052750,P49759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P49759,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P06213,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P06213,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P68370,Rattus norvegicus,KD,=,410.0,III,BindingDB
BRD-K64052750,O15264,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y2H1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9Y2H1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q2M2I8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q2M2I8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q14680,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q14680,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9UBF8,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P42680,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P42680,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16288,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q16288,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q13163,Homo sapiens,KD,=,600.0,III,BindingDB
BRD-K64052750,P54762,Homo sapiens,KD,=,7300.0,III,BindingDB
BRD-K64052750,P54762,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P54762,Homo sapiens,KD,=,1300.0,III,BindingDB
BRD-K64052750,P53779,Homo sapiens,KD,=,2300.0,III,BindingDB
BRD-K64052750,P53779,Homo sapiens,KD,=,3200.0,III,BindingDB
BRD-K64052750,P53779,Homo sapiens,KD,=,3200000.0,III,BindingDB
BRD-K64052750,P53779,Homo sapiens,KD,=,3200.0,III,BindingDB
BRD-K64052750,P35916,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P35916,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P24941,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P24941,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8WXR4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q8WXR4,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P9WI81,Mycobacterium tuberculosis,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q12851,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P36896,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P36896,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9NSY1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9NSY1,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P06241,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,P06241,Homo sapiens,KD,>,10000.0,III,BindingDB
BRD-K64052750,Q9H0K1,Homo sapiens,KD,=,2100.0,III,BindingDB
BRD-K64052750,Q9H0K1,Homo sapiens,KD,=,2100000.0,III,BindingDB
BRD-K64052750,Q9H0K1,Homo sapiens,KD,=,2100.0,III,BindingDB
BRD-K64052750,O15197,Homo sapiens,KD,=,3200.0,III,BindingDB
BRD-K64052750,P53778,Homo sapiens,KD,>,10000.0,III,BindingDB
